"","T","Myeloid","B/Plasma","Fibroblast","Endothelial","Tumor","Epithelial"
"TSPAN4",0.0210885836131393,0.33023115590755,0.0140358333428354,0.484332604495167,0.285297305870971,0.00334279485325394,0.00575477737226916
"LRRC25",0.00157734083335548,0.275522884194987,0.00308520252562415,0,0,0,0
"SLAMF8",0.00610372444112381,0.232433509502058,0,0,0,0,0
"OTOA",0.00119772485910787,0.200874610489609,0,0,0,0,0
"LY86",0.00250318006462001,0.352988808401934,0.394332616878715,0,0,0,0.000628688690070114
"OSCAR",0.00103590163563045,0.163148948718897,0,0,0,0,0
"CXCL8",0.12418894929419,12.3692504718663,0.078681252944704,0.0666181698093824,0.0501243038919224,0.212085466168686,0.122207460021696
"CEP170",0.0775944070714197,0.392389578625609,0.165023709806088,0.299595435568729,0.690099040986545,0.00798120485504774,0.0122250114922491
"MMP14",0.00120632508870533,0.236265266365731,0.00353196556413008,1.15167787010218,0,0.0206866844564771,0.0205003514419655
"FPR1",0.00472760058931727,1.14493146402205,0.00181893978945466,0,0,0.000298590286228696,0.00574651470601234
"HLA-DRB1",1.91318070271251,10.6596519531922,5.30411607621982,0.785695524270957,2.69795071582853,0.412094466537705,0.0716113269965173
"MGAT1",0.225283260193655,0.786510444138877,0.170935528432785,0.272408555108126,0.197739279330425,0.109955383128588,0.0652954479425703
"ACP5",0.175035455877047,0.898745327950604,0.195474498874811,0.076120566127825,0,0.0314010500554377,0.00939062240344078
"ANXA5",0.522489899038195,2.19363632862385,0.266744388539387,2.36247602448475,1.22418521457574,0.434595839722228,0.397623487830101
"RNF144B",0.0146910782887926,0.674656457445336,0.0235522300874183,0,0,0.00901354198590011,0.0130854241536289
"FCGRT",0.0895876042390704,2.55440397200599,0.208338917994792,1.44351132879461,0.483709416633701,1.30802546522045,0.813584640509083
"HLA-DQB1",0.669938694945899,3.82017398550816,2.70528747497957,0,0.439498982722747,0.0912596437880789,0.0274666263457118
"CST3",0.0514787161926878,7.06408474492178,0.0585156961854306,6.92888218231797,1.70405815045743,1.21960839416861,1.08488970151239
"CPM",0.0269211504801741,0.404779749521187,0.00137386838610748,0.542753981275975,0,0.052209879737108,0.0641083425459436
"CPVL",0.000695686696385067,1.04178947543539,0.000634662761972587,0.348710150045698,0.0501243038919224,0.000353546555726328,0
"AXL",0.00135352739271576,0.352861350853305,0,0.150306131159717,0,0.00504323627805375,0.00245494957627702
"SDCBP",0.909403166672773,2.37766859066348,0.520432992903483,1.5486970824246,1.31571329311787,0.636166636840829,0.585922695963357
"FMNL2",0.0068131802264077,0.294867841648811,0.0197516586723165,0.568488700620719,0.147614975438503,0.066052796283812,0.0222438309330325
"PLTP",0.00178704448591078,0.299746110970373,0.0115112145140865,1.77647890699929,0.147614975438503,0.0516923475594341,0.0225775151689527
"CD74",1.54962924655453,11.47602535361,7.18112662338718,1.17552266954594,4.16703505872083,0.768878167823969,0.226622767652334
"CEBPD",0.225214971783003,2.61513987658124,0.0380397203193636,3.84941665233199,1.21897354469563,0.919797098521682,0.432064610316893
"HEXA",0.168679347586541,0.8609280339811,0.15324332035763,1.26157046371591,0.524335166417959,0.103895468377213,0.064501813224383
"LY96",0.0787721907721572,0.731133312096891,0.205286156674736,0.0666181698093824,0,0.00279331046617541,0.00103971658489532
"F13A1",0.000318330313356567,0.206119848541873,0,0,0,0.00402358759736897,0.000643825208477391
"DMXL2",0.00499977505905101,0.306291379309057,0.00375851145677923,0.0544380433144998,0,0.0559098660733109,0.0568251274034009
"FTH1",6.58414285101376,31.4478926426351,5.62061864459411,16.7522804425953,3.3116574932525,9.24396078905882,14.1233115004023
"HLA-DPA1",1.10144608511716,7.01563625186982,2.74429635714766,0.400950620777526,0.524335166417959,0.114715774320506,0.0213525871029372
"CCL18",0.00187230379414009,0.0949754659934996,0,0,0,0,0.00189014138348758
"THEMIS2",0.0358998045105773,0.561755775992947,0.26612578324949,0,0,0.00350408548466457,0.00379481479701332
"MITF",0.00236611355083961,0.166530935183494,0.000493979707904613,1.57171697024676,0,0.00203490333295508,0.00454673142767323
"LIMS1",0.580959723988802,1.10492200167504,0.101115219469142,0.535596956331752,0.792826651996738,0.283481434207522,0.200885143509697
"TM6SF1",0.00521583569496956,0.181184183219988,0,0,0.197739279330425,0.000345745950695623,0
"PPT1",0.125465913730084,0.813714772612248,0.068469210367823,0.106452663496264,0.199335271826402,0.079076287535854,0.00700029335828855
"ENG",0.0336929258038355,0.219015540659678,0.00741597521002464,0.243550534199831,2.62326660158796,0.00977316952652514,0.00616812676962661
"BASP1",0.0231336010865609,1.52818684314017,0.884664628356441,1.9027478929169,0,0.0114610953233855,0.0298155797503017
"ALOX5AP",0.692486678634922,2.29253885385413,0.149563216036665,0,0,0.0176963888412249,0.0326731717251661
"CCL3",2.0230273547061,6.06666761153699,0.186869011844545,0.157584225329493,0,0.0230849552288053,0.0288346716064846
"HLA-DMB",0.0812436128046489,1.03725262881147,0.561754251711272,0,0,0.0446938471204915,0.00322230479518587
"SLAMF9",0.000813919979755406,0.0686766263399625,0,0,0,0,0.00132310780053567
"SLC16A3",0.121345312032912,0.835259673597006,0.069013206951714,0,0.33701760225887,0.0912799588597944,0.0803138097164186
"RNASET2",0.675290887150826,1.85693924618919,1.02566416042129,0.124816713991223,0,0.596564967540293,0.290635485957432
"FNIP2",0.0204496575907079,0.389386391220281,0.00169895255059962,0.109909066013541,0.561238926492827,0.0982747001178195,0.0618691319406557
"ADORA3",0,0.114483178166822,0,0,0,0,0
"IRAK3",0.0257000068002708,0.628616793467823,0.015540318855008,0.291883128330423,0.64345929462575,0.0051143115601263,0.00868068343660505
"NRP2",0.00701597672166211,0.267801252838141,0.00829337166211526,0.125636369808482,0.983366799058654,0.165405841357348,0.00987463982193594
"MARCH1",0.00468696222382441,0.367820986882377,0.60689819356133,0,0.210505355319546,0.00499748066324977,0
"APOBR",0.0493083111528404,0.254049506740557,0.00704083291352342,0,0,0.0624781439062628,0.0978901954416464
"HK2",0.00818744689633941,0.107269723211881,0.0151380887577238,0.039834493686882,0,0.0859689405799788,0.112432334690311
"ADAMDEC1",0,0.348361242829839,0.0145002887324345,0.767155624819916,0,0,0
"FKBP15",0.0802250117542885,0.267144061670781,0.0377434855094387,0.270385245574572,0.0501243038919224,0.079990481422786,0.0406955122381747
"BCL2A1",0.189272510077586,2.82744745282496,0.447730104619483,0,0,0.0140552064156925,0.0213218846549302
"BRI3",0.407107815304471,2.50538847079249,0.26133888108893,1.62474342119977,1.30871325232789,1.00871023822311,1.19632113385383
"HLA-DQA1",0.351347579250325,2.75897489628788,1.7297266089884,0,0,0.00948133735042281,0.00921101492393932
"PLEK",0.151316115818475,3.10089866567957,0.144573164015698,0,0,0.00898258583402634,0.0167554748358069
"H2AFY",0.410212138183057,1.34116853827275,0.193702530915462,0.363374610628237,0.285297305870971,0.980884162557198,0.705173288495706
"IFI30",0.0387162235094528,5.30167701030269,0.309191411661638,0,0.147614975438503,0.235460385543826,0.0815219776929797
"LINC01094",0,0.155613061353267,0,0,0,0,0.00111175501769437
"CSF2RA",0.000987223559166292,0.481498988704813,0.0034208892410529,0,0,0.00494742935650817,0
"ADAM8",0.132175934947338,0.446442793632833,0.0680183482013754,0,0,0.00835606834389289,0.00455509749178309
"S100A11",1.12790727111323,6.3056319766708,0.281578294702706,3.9197938479895,1.13467615430849,4.29897912132052,4.15109578990225
"CXCL16",0.016839281206361,0.844361168504716,0.0240712241622465,0.254437613044316,0.107954044714647,0.151496172326083,0.113616439489457
"ALCAM",0.0193474932571557,0.477778153195902,0.111643134060325,0.076120566127825,0,0.0884610776801477,0.0354916480064463
"TTYH3",0.0497598278066746,0.428011623319456,0.0150975688001321,0.0666181698093824,0.197739279330425,0.0780560461269954,0.0316755808886838
"TBXAS1",0.0433698174946375,0.681431841816906,0.0726187500150085,0,0,0.012685374151579,0.0141975370338037
"ABCG1",0.0969087574007494,0.17528274992325,0.0904313446070985,0.039834493686882,0.243147497449865,0.0428893800471856,0.0445467431436217
"CYP27A1",0.00106811401146501,0.0943315276236642,0.00167876644864237,0.130558609442325,0,0.0386446391522567,0.0283434627213362
"ZNF385A",0.000951509775302872,0.308995320825192,0.0161217566405307,0.652460670884695,0.260629659211469,0.00078063133439704,0.0035800197416342
"HEXB",0.0861812773573728,0.556882343817197,0.0948006354817257,1.04191935583878,0.177384919153054,0.151015922741215,0.0890502962561322
"FN1",0.00275446000608823,0.15459063933389,0.00192722283444131,4.90744466754205,0.992895629028717,0.019612294925192,0.00380932739929441
"TLR4",0.00490654566963839,0.446132879037005,0.00248547908916182,0,0.20348656672601,0.0446225642553765,0.0268465410809352
"PIK3AP1",0.0651058449271343,0.332495015420261,0.159021679735695,0,0,0.0347005554715211,0.0159764629316433
"METRNL",0.482518091121833,1.22700545107105,0.158799223522329,0.754750053816852,0.616746139167891,0.163760487926785,0.112596150469718
"HCK",0.00171485902413181,0.582145591695841,0.0107560357359616,0,0,0.000690739278128353,0.0175901944891735
"ATP6V1F",0.540481725840328,1.6667152959404,0.46690564781071,0.664419611473247,0.629649977864923,1.07012574061947,0.919228131648845
"FOLR2",0.0011888181500868,0.32787611796844,0.0260740102725556,0,0,0,0
"GNS",0.0353584114866216,0.498217124669121,0.0352855016456263,0.262857059267208,0.461833851758363,0.0486154204495618,0.016667565440192
"RNF13",0.175961791010408,0.605490287514684,0.144509049939683,0.366003241282201,0.0501243038919224,0.118661496397185,0.0651983237348761
"MPEG1",0.00170623899564415,0.62564668566542,0.0919333822478585,0,0,0.00119432291608896,0.000715408282718597
"CD109",0.01202456775432,0.248506842097795,0.00118817716195001,0.147318892621807,0.241759703392322,0.00165671330041973,0
"GPR183",1.26707341837747,2.67293130936441,1.21603461052003,0,0,0.0147397379461289,0.0153883153036918
"IFNGR1",0.154528074755794,0.773181031000308,0.190092256606827,0.58816143110926,0.466074375472696,0.0741792324740384,0.049686289896649
"RNASE2",0,0.0884823491298189,0,0,0,0,0
"IL1B",0.0125945264753801,6.61172393657379,0.0156175078479684,0,0,0.02153784708446,0.060002879675717
"CD84",0.498611730195193,0.539195199477522,0.0523839549839457,0,0,0.00226598258488372,0.00650306468392552
"CD93",0.00259183167261517,0.471124849057731,0,0,1.10743562616375,0,0
"SNX10",0.0938251801262766,0.532467614498769,0.192293624115889,0.0711983264939821,0,0.0375961463544687,0.0321699239806463
"BNIP3L",0.235765641539063,0.571597891494499,0.180979611298911,0.377873101516144,0.514194828562992,0.224399473296239,0.282931538458615
"ARRB2",0.283067810219278,0.792694943241261,0.0827275552970379,0.0544380433144998,0,0.107127609660443,0.0858496106788606
"UPP1",0.239219751307184,1.04089829416547,0.0276533980527027,0,0.790287967452063,0.115598182089925,0.101751852651596
"FGR",0.0245370732432394,0.579434205603886,0.0167460456498497,0,0,0.00160350397543575,0.0025725012922504
"CTSH",0.0676871403570128,1.31496830384442,0.45899245142223,0.943550234690184,0.0501243038919224,0.348682418776725,0.182267581412441
"FRMD4A",0.0187971168816874,0.161849648105554,0.00553886870768039,0.122651763967718,0,0.0548636456509385,0.0149314187930012
"PLAU",0.00864841277912817,0.916009463032838,0.00161958041840687,0.124816713991223,0,0.025069085270672,0.00293407646956284
"SLC2A5",0.00100384973105317,0.137824514831127,0.0383216212210546,0,0,0.00548198330148767,0
"NINJ1",0.169978899970339,0.994837793448327,0.0314010379082594,0.110471637472835,0,0.174329712812439,0.0768226110663354
"GAPLINC",0.000790536013775221,0.0401612111613785,0,0.039834493686882,0.26318930019204,0.00271818554591007,0.000415672255503887
"CD81",0.968885173868687,2.1980224323364,0.603997102085128,3.97565868818364,1.778834091496,0.574274592498024,0.179599093467985
"APLP2",0.214927770495185,1.78896334664772,0.226983317654261,1.29922583278356,1.60032811763434,0.370800597148549,0.272228402864384
"NEAT1",4.51477662624221,13.6153104247407,3.64013414863194,12.2092713723779,15.0920175651672,3.25424537392502,1.44497760459535
"PTAFR",0.00161063468848891,0.325131530748147,0.0168664746490157,0,0.137682330432468,0.00161867355219757,0
"PLXND1",0.051044852679044,0.222700721552301,0.00789238051412308,0.216766858077331,1.15608963732001,0.0140498455776572,0.00481655677456113
"SWAP70",0.0268262605973509,0.340418274857974,0.545232118526604,0.331054784518054,1.13523052118749,0.0335994454996218,0.0658163713316079
"GSN",0.0541591269501136,1.41562481658804,0.0766377873867174,9.62293938120959,1.26935177618749,0.224071674553133,1.34448696865938
"CXCL3",0.0235932357256263,1.2274161663026,0.0212206950883664,0,0,0.340069255021655,0.0431484426109086
"IFNGR2",0.0369959671276035,0.672256467360624,0.259944130537658,0.348710150045698,0,0.178023381554241,0.200500893195821
"SIGLEC7",0.00198802367586307,0.109944638855298,0,0,0,0,0
"THBD",0.0058196756102575,0.617386852163266,0.00607582248833447,0,1.1301243721831,0,0.00439782379071931
"BMP2K",0.018147161101055,0.425899707611117,0.109454683808102,0.212186701392731,0.107954044714647,0.0804001343314654,0.0635409004096891
"IER3",0.325734552273117,5.12965118020809,0.155329950783912,0.960290116052767,1.02397759923224,1.82520319834346,1.14806468034363
"GSTO1",0.382893243482188,1.35305820483549,0.213837164025101,0.337823071201213,1.29232675044161,0.901013906961434,0.770662058499709
"DOK3",0.00212034345065234,0.13731857285486,0.099649202469114,0,0,0.00531917151577672,0.00195615001043245
"MMP9",0.0114285896667425,0.395637399995229,0,0,0,0.00317731066724507,0
"IFI6",0.261154857014712,1.20508776444723,0.0849327504902947,0.321055782853699,0.0955325220113626,0.0900970058496005,0.066840829448744
"OLFML2B",0,0.0867181410303176,0.00180586961795798,0.102840654456054,0,0.00176440043387093,0
"CD300LF",0.00852650599406154,0.178336969537737,0.0034208892410529,0,0,0,0.00541535039674637
"NUPR1",0.0156290314534504,0.657914205015216,0.0116865648269739,3.73280776129703,0.268558453415876,0.222718410615953,0.239930896785853
"VEGFA",0.0325466860529247,1.15867445618386,0.0375580745505925,0.608029485366748,0,0.629070215385954,0.182472584080624
"HLA-DPB1",1.11372288920449,5.79788401841312,2.8673965768523,0,0.3878902744726,0.0927032165758013,0.0273883554308763
"PECAM1",0.110564783053832,0.374772467622377,0.0781441725056898,0,4.08277998505592,0.000361005679074673,0
"ATP6AP1",0.160357904694085,0.767447713002101,0.0997496246547452,0.039834493686882,0.20348656672601,0.184339436848239,0.0978832196180831
"IER5",1.26401125142626,1.70880307705268,1.18151519405474,0.0958680878452176,0.702688282914787,0.490462169741943,0.166093964523583
"RENBP",0.00776447013439025,0.141627813127017,0.0152746154207711,0,0.147614975438503,0.00138505777048767,0.00385440487795955
"CD180",0,0.0779764925602214,0.0635777665514622,0,0,0,0
"ADAM9",0.0149624978382829,0.418256936414638,0.0090492298108512,0.319671100327656,0.376512498130524,0.127121886086388,0.0563143188385723
"TMEM176B",0.0170090451031911,0.944982816012518,0.0152330841847085,2.26677572397494,0,0.896303454334407,0.565330011190207
"LPCAT2",0.00136245443867181,0.302944590369292,0.00239226489470883,0.0544380433144998,0.495844319187248,0.0449036767576142,0.0162960946176073
"CSTB",0.639184535747284,2.49708494857706,0.294525630129142,1.44071479878826,0.728523384453747,2.31116377119181,2.49927986062314
"LPL",0.00167614211063878,0.237220205561336,0.000321767619243811,0,0,0.0276783550783075,0.011677426952523
"ETS2",0.0758802786701721,1.21482312551313,0.028276581046264,0.53687102554706,2.22877286248729,1.42346434298209,0.981232727054398
"SYK",0.0104246955305989,0.362029090351568,0.264857116600907,0,0,0.192016387767331,0.0867424083127921
"NCKAP1L",0.283955696165103,0.407901669198144,0.2191008246165,0,0,0,0.00124985168465077
"CSTA",0.00107701804915569,0.778268679529304,0.0051144871995235,0,0,0.000268005874213898,0.00174283029186177
"ABL2",0.0473532769802673,0.504373118791035,0.0463573312703848,0.688797096102662,1.67276813867468,0.0649534802562424,0.0293346424131337
"CSF3R",0.00624589622247397,0.760144660297045,0.017406069512992,0,0,0.0115581656539491,0.0226707971591989
"SLC2A3",1.48076870252035,1.58794703526625,0.822898085983708,0.979648289266013,0.960182398370146,0.0177687254266237,0.0208212435483443
"CORO1C",0.0297082412974492,0.345558464231948,0.0959228846176584,0.076120566127825,0.0501243038919224,0.191723654006811,0.090579999519515
"ALOX5",0.00551300674587317,0.390081047863187,0.0945054039787734,0,0,0.0410461239776438,0.016193866994382
"HIF1A",0.392110459261504,1.2366169236098,0.361818574983879,1.14627745724519,2.04876187539906,0.12300826596794,0.11566697228458
"MCOLN1",0.0515814860393238,0.409868895790779,0.0155364443107523,0.197418719016375,0.358120330758049,0.0313782176788192,0.0181953345854805
"HLA-DMA",0.336013100366303,1.90477643374131,0.895883242526141,0,0.177384919153054,0.149006950903932,0.0535512051966143
"P4HA1",0.116342095212976,0.289605355811067,0.104252346597264,0.470849235129824,0,0.048569203504565,0.0802626514729136
"PLEKHO2",0.0627942054202019,0.224605722306691,0.0286698449010697,0.160890706810764,0,0.00276618395286544,0
"SH3BP5",0.117366818690531,0.531814662795806,0.327310786739369,0.551300361136959,0.587225546299002,0.0819429916170516,0.0774591806279707
"EMP3",0.788567070505642,1.72900768462113,0.696316229241121,1.48441722173911,0,0.0121404138776047,0.0118834414461819
"PRNP",0.203862897760757,0.478846332997872,0.153889526755795,0.830604184341345,0.306037877330909,0.0991154212923493,0.040497759159227
"RIN3",0.13618605945705,0.277427725237423,0.0289659644744601,0,0.0955325220113626,0.041422941790952,0.0238448928407906
"C1orf54",0.00578309899348965,0.40893163242224,0.00206823728482898,0.0711983264939821,0.20348656672601,0.00224190665592709,0.00340993411480753
"TANC2",0.0329509316474566,0.125021123306849,0.00475310918533256,0.076120566127825,0.376720190979456,0.00078063133439704,0.00586776004203852
"GNA13",0.254152789178258,0.526865162875748,0.175398650872144,0.039834493686882,0.318459400034194,0.0827953222401159,0.0578796454794823
"BTK",0.00377685017735807,0.250813846553186,0.25587619608654,0,0,0.00195794847525665,0
"CD36",0,0.298700013520661,0,0,0.567073376713025,0,0.000575336838094061
"ZFAND5",0.978733293457507,1.85430942533456,0.513515266368964,1.11801825446987,0.847335759067068,0.502307357666832,0.276157452169679
"ADAMTSL4",0.0130838197259366,0.0737759192307094,0.00955834199555554,0.253965296886649,0,0.00257381554984725,0.00247067594009531
"PLEKHO1",0.287223601992448,0.633187218868452,0.308995878560087,0.384875938536314,0,0.00592054724641868,0.00840278466923489
"FAM49A",0.0173280464530834,0.329056608326653,0.190483490627984,0.0666181698093824,0,0.00046015126097473,0.00409214430030693
"C2",0.00352512731058349,0.391579871238343,0.000639996515612931,1.2723492252045,0,0.0617209470662656,0.0238664995645571
"AP1S2",0.11671017273793,0.559245466964369,0.138107538797584,0,0,0.0957395970907144,0.0783025066269575
"ADGRE2",0.00315052644934966,0.330417346001913,0,0,0,0.0043996489240202,0
"GNAI2",1.21972126236246,1.74305585598246,0.673358681335695,0.552426190558647,1.88674747638992,0.0901050349700817,0.094051662007357
"SLC43A3",0.0416322095736707,0.286410874724421,0.00653843281771239,0.242928242218979,0.0955325220113626,0.00197620334870395,0
"KCNE1",0.000616944526981041,0.139635298493743,0,0,0,0,0
"MAF",0.763428556457917,0.444175090311529,0.0173206705646189,0.54025236515762,1.18389726933956,0.0101929429334104,0.00460034380566833
"PLA2G15",0.0124373683860036,0.197149824720358,0.0142614368884036,0.0544380433144998,0,0.00959506966933664,0.0158083057943821
"RRAGD",0.00827926507568485,0.168980747875649,0.0155301311077217,0,0,0.00136668603977287,0.0047602251784259
"PTGS1",0.00247112368750232,0.0952131486959432,0.0106946229133607,0,0,0.00881391312248525,0.0135716406021793
"LILRB2",0.000957160481496144,0.469076771293625,0.00314455800952388,0,0,0.00078063133439704,0
"KLF4",0.086533180564026,1.45633061412148,0.113936186012536,1.3718080273401,1.42913941261228,0.637999357496138,0.488293736600833
"CTSA",0.181564160661524,1.13709069907562,0.126819113580904,0.617911219623434,0.614290842356552,0.165462902480577,0.0987032568494704
"CXCL2",0.0196461397240463,1.66716180396345,0.013923766669812,0,1.78388366627332,0.27836670567489,0.0211448547798351
"SLC7A8",0.00578496751332198,0.195835124417246,0.00351604408937296,0.209139742333264,0,0.127647401603065,0.0316779062377226
"RASGRP3",0.0107951543737186,0.151456381353789,0.19785391579994,0,0.318682757307799,0.00781577041855874,0.00416302736474575
"GRINA",0.0811032370901173,0.75273641377921,0.113592030489178,0.527415082246204,0.358721822203402,0.210065162664373,0.0900419108432302
"ACSL1",0.0508824378270917,1.35922026085872,0.0316952901307328,0.110471637472835,0,0.0809933496482547,0.0491007777507009
"LACTB",0.0952826618612655,0.353413825390285,0.0699479432113377,0.160890706810764,0.241759703392322,0.11994390109835,0.110851691445554
"VMO1",0.00067304408245471,0.221064532102903,0,0,0,0.0074954994325391,0.00185625899516957
"FCHO2",0.0167663361054989,0.336626183391688,0.0175927501450663,0.165470863495364,0.592861245556835,0.16050988451194,0.119353926897887
"IL1RN",0.00675253797797381,0.970441686348577,0.00209390210370128,0,0,0.00523712850923105,0.0224747908271971
"VCAN",0.00115023017788133,1.78644137979833,0.0016162008467548,3.21928757546302,0,0,0.00294541959319552
"CD63",1.03617456874149,4.47369335754562,0.694231075749566,7.0535348246446,3.30605379411996,1.23241062833015,1.06632128454074
"TMIGD3",0.00103590163563045,0.182765964783228,0,0,0,0,0
"RGS1",5.2038410218839,3.15742036228938,1.63370880756729,0,0.241759703392322,0.0509130944079577,0.0587226601460658
"PABPC4",0.343682346907863,0.71232668016711,0.511232182586686,0.500427510214348,0.479593685666999,0.672735736431771,0.46231217704288
"GRB2",0.557684568672963,1.15422325539696,0.676769168939546,0.357590800227342,0.408244634649971,0.274032983519675,0.216431753978885
"LYN",0.0385025254093003,0.835157334357452,0.4521725031914,0,0.473694655511586,0.110587450351722,0.0737421511785467
"RNASE1",0.0169649347152072,0.485226444925312,0.022170226718983,0.121056213123882,0.669572413997984,1.07566860922764,0.541722703210935
"GADD45B",1.12199810647797,2.7281292958426,0.712626031314559,0.905371886397041,0.577084357213579,0.532688900583792,0.122038614347362
"TNFRSF1B",0.756650751243256,0.958696368734586,0.157067189302238,0.039834493686882,0.215150963217825,0.0325680985594519,0.00671099282901542
"SDC2",0,0.254103617522689,0,1.10912023282583,0,0,0
"SAMHD1",0.451077879750286,0.934899789556518,0.0303068330333544,2.00475216356881,0.20348656672601,0.158014742156824,0.0505808210840542
"SLC37A2",0.00089204267131624,0.0984944867391929,0.00610153529343098,0,0,0,0
"RGS2",0.992481927208876,2.13947528144157,0.658089820325457,0,0.241759703392322,0.124058969818538,0.0524480020052342
"CMKLR1",0.000592372852525582,0.057391392828602,0,0,0,0,0
"CD83",0.286678482328669,1.96666918331407,2.72452605514163,0,0,0.028349456487722,0.0142206994574779
"CD302",0.00785747566295294,0.685077238846049,0.00694457306652364,0.997382914140297,0.348187685752014,0.0585691185135751,0.0688035892437233
"MARCO",0,0.153578148215265,0,0,0,0.000937663998166033,0
"CAMK1",0.0290862984610298,0.254138357497678,0.00589363324425898,0.254437613044316,0,0.0426868866075185,0.0246743650749407
"SIGLEC9",0.00107701804915569,0.11254198961898,0,0,0,0,0
"IFI44L",0.0576600016052317,0.276983375478125,0.0368518783440179,0.039834493686882,0.567914794816459,0.067099405089539,0.0281200144168368
"TRPM2",0.0171766351771733,0.127005944420866,0.0153654231855868,0,0,0.00886734954574358,0.00410700545110478
"GK",0.0911806657600849,0.578080154257456,0.0356986111339113,0,0,0.127740285364094,0.0992385674716921
"CTSC",0.774406252676912,2.00324825261964,0.139466961968323,0.658230906357116,1.21004383060421,0.195815950618861,0.0649764874959887
"CPED1",0.00114180630285243,0.0774804228625032,0.00454303812242568,0.644829532647624,0,0.00316460143578996,0
"RASGEF1B",0.28067782568951,0.836215014744631,0.677472178626949,0,0,0.0575669321961178,0.0473090723310061
"ACER3",0.0294757885166475,0.254858451616619,0.0142916455337798,0.0958680878452176,0,0.043761310530323,0.0372981608795578
"ATP6V0B",0.395809975796601,1.79541516546383,0.455796789295937,0.301034785366577,0.305693324045073,0.454656667541072,0.277600368339641
"GAL3ST4",0.00447123691622688,0.152068774608795,0,0,0,0.00182269401965275,0.00227276175939792
"KYNU",0,0.482731098118179,0.15491079787845,0,0,0.032107894737302,0.00616480053917324
"MRC2",0.0054228279021106,0.089067187285686,0,1.50645447611594,0,0.00551646760918214,0
"LILRB1",0.0176927468227183,0.246753561002622,0.0908020695891621,0,0,0,0
"LAMP1",0.339275952746561,0.89888975067265,0.156715306467748,1.14858435685198,0.937930416943516,0.242231644391176,0.142004320705745
"GPR84",0,0.303993047320267,0,0,0,0,0
"KLHL6",0.158146753677893,0.291263698491433,0.349909507934686,0,0,0.00325049710859326,0.00293407646956284
"FAM20C",0.00203193884806738,0.189092845461814,0.000575846189671008,0.653120927062897,0.0501243038919224,0,0
"RAB20",0.0125361159144463,0.476564794130368,0.0156836820169767,0.039834493686882,0,0.085127465089839,0.0989653121362809
"ALDOA",0.0877162899464435,0.147979454572561,0.0292981878982002,0,0,0.219015626920036,0.211074193202171
"ARL8B",0.146478092257746,0.420362923373921,0.0827852504699637,0,0.368583703926116,0.127593914924502,0.0798730440057924
"PLSCR1",0.11793280904416,0.673857592588533,0.044547182411286,0.187156843315336,0.445246270118332,0.350349456148402,0.375990537654693
"AQP9",0.00490400942093348,0.858777571944659,0.00114734227661298,0,0,0.00462260495306084,0
"HPGDS",0.00241402803645784,0.0758123877863152,0,0,0,0.00266703693481821,0.00452162627520263
"C15orf48",0.0471946135506245,1.23072540111663,0.0389766974374477,0,0.26318930019204,1.46214507624536,1.55158462689793
"ARPC5",0.708024463691492,1.91363010856076,0.36966797689573,0.355893584974328,0.713804723534208,0.915873104275373,0.930816757097991
"MYO5A",0.141850911254767,0.300930596277323,0.0830746041080354,0.0711983264939821,0.458866608208093,0.00150872113502296,0.000660240041232863
"TMEM51",0,0.133747011532042,0.00249416310019604,0.039834493686882,0,0.0109941913858522,0.0067502070164448
"RAP2B",0.205165730930103,0.462153385448533,0.0706472881982171,0.150306131159717,0.107954044714647,0.140563986820349,0.103403767180875
"ZFHX3",0.0325235112992403,0.315305922720727,0.0430239424698166,0.999386812470443,0.305693324045073,0.0986709462439547,0.0631167260637715
"SCD",0.0220574336232813,0.229343593395954,0.00617924625042737,0,0,0.23544645387787,0.11415990311993
"TLR7",0.000439543488683652,0.0916028544790276,0.020251597964403,0,0,0,0
"TNS3",0.00933907495029262,0.110103751379413,0.0636041679706778,0,0,0.17377070664312,0.0919940472632725
"SIGLEC12",0.000834236281061037,0.0781211470160538,0,0,0,0.00157175530465201,0.000404753500658782
"FBP1",0.0176705538208933,0.520597100984983,0.0508140064046447,0,0,0.555615623675542,0.510716886844577
"G0S2",0.0576873852707022,7.38624804999425,0.0598321831781032,0.483324877094972,0,0.222690248349372,0.177617748003604
"DENND3",0.0796279309208669,0.282047926756569,0.23766959250303,0,0.291884007284245,0.0345906514147961,0.0278766865135935
"IER5L",0.376668497045092,0.416246543687063,0.119031733433303,0.477507012416905,0.51875832034519,0.603973002346627,0.100614746191142
"SCPEP1",0.111961891310264,0.84780463049031,0.361232305903062,1.38247417495348,0.0955325220113626,0.0215050430516616,0.00570004518062909
"SNCA",0.000915803613280394,0.0867077447791313,0,0,0.645278644395332,0,0
"ST3GAL6",0,0.105084010267986,0.00292944391126714,0,0,0.0012505401707182,0.0021218595588922
"HGF",0.000698237707736057,0.121533037085568,0,0.109909066013541,0,0.00224456956297406,0
"CFD",0.0140596972904076,0.80823385611179,0.0054654352814044,16.9280679292034,0,0.282086422277311,0.172855572206618
"GNAQ",0.139179826840679,0.439378563519692,0.00315629392104536,0.157584225329493,0.20348656672601,0.301306538626321,0.190562560229395
"FES",0.0306582409759328,0.290167938316576,0.00506878320394701,0.0711983264939821,0,0.00103157630193547,0.0028116527883803
